smurvation_id,mushotel_type,is_canceled,booking_lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,weekend_stays,weekday_stays,wisymurfs,smurflings,number_of_babies,meal_type,smurfland,market_segment,booking_channel,smurfy_smurf,number_of_previous_cancellations,previous_bookings_not_canceled,requested_mushroom_type,allocated_mushroom_type,booking_changes,deposit_type,agent,moberry,days_in_waiting_list,customer_type,average_daily_rate,smurfberry_spaces_required,number_of_special_requests,smurvation_status_date,mushotel_location
27756,Smurfy Mushotel,0,6,Smurfy Passage,Goldenleaf,37,8,0,2,2,0.0,0,BB,SMF,Giggleline TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,,0,Swift-Smurf,171.0,1,1,"Goldenleaf, Smurfy Passage - 10",Smurfy Jungle
118570,Village Mushotel,0,113,Blissful Beams,Harvestember,32,8,4,10,2,0.0,0,SC,FRK,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,125.0,0,1,"Harvestember, Blissful Beams - 22",Smurfy Jungle
16620,Smurfy Mushotel,0,104,Blissful Beams,Sunspark,26,26,1,5,2,0.0,0,BB,SMF,Giggleline TA,TA/TO,1,0,0,E,F,0,No Deposit,240.0,,0,Swift-Smurf,140.0,1,1,"Smurfly, Blissful Beams - 02",Smurfy Jungle
99809,Village Mushotel,0,1,Smurfy Passage,Frostwisp,43,17,1,0,1,0.0,0,BB,SMF,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,150.0,0,2,"Frostwisp, Smurfy Passage - 18",Smurfy Jungle
101601,Village Mushotel,0,13,Smurfy Passage,Hearthglen,45,3,4,8,2,0.0,0,BB,SMF,Giggleline TA,TA/TO,0,0,0,A,D,0,No Deposit,8.0,,0,Swift-Smurf,124.52,0,1,"Hearthglen, Smurfy Passage - 15",Smurfy Jungle
17090,Smurfy Mushotel,0,262,Wisdom Whirlwind,Goldenleaf,39,21,1,3,2,0.0,0,HB,BEL,Squads,Corporate,0,0,0,A,A,0,No Deposit,183.0,,0,Swift-Party,91.2,0,0,"Goldenleaf, Wisdom Whirlwind - 25",Smurfy Jungle
56156,Village Mushotel,1,46,Smurfy Passage,Harvestember,36,30,1,5,2,0.0,0,BB,MAR,Giggleline TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Swift-Smurf,123.3,0,0,"Smurfly, Smurfy Passage - 19",Smurfy Jungle
1580,Smurfy Mushotel,0,67,Wisdom Whirlwind,Goldenleaf,36,4,2,5,2,0.0,0,BB,WSD,Gigglefree TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,40.0,,0,Swift-Smurf,97.5,0,0,"Goldenleaf, Wisdom Whirlwind - 11",Smurfy Jungle
23120,Smurfy Mushotel,0,4,Smurfy Passage,Sproutpril,16,15,0,1,2,0.0,0,BB,SMF,Gigglefree TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,171.0,,0,Swift-Smurf,46.0,0,0,"Sproutpril, Smurfy Passage - 16",Smurfy Jungle
24749,Smurfy Mushotel,0,132,Smurfy Passage,Rainboway,22,26,2,5,2,0.0,0,BB,WSD,Smurfy Way,Smurfy Way,0,0,0,D,D,0,No Deposit,250.0,,0,Swift-Smurf,73.14,0,0,"Sunspark, Smurfy Passage - 02",Smurfy Jungle
28761,Smurfy Mushotel,0,131,Smurfy Passage,Frostwisp,42,9,2,0,2,0.0,0,BB,WSD,Squads,Corporate,0,0,0,A,A,0,No Deposit,,,0,Swift-Party,55.0,0,0,"Frostwisp, Smurfy Passage - 11",Smurfy Jungle
108129,Village Mushotel,0,28,Blissful Beams,Frostmarch,12,19,2,2,3,0.0,0,BB,AZE,Giggleline TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,,0,Swift-Smurf,91.8,0,0,"Frostmarch, Blissful Beams - 23",Smurfy Jungle
14457,Smurfy Mushotel,0,10,Smurfy Passage,Rainboway,20,9,1,3,1,0.0,0,BB,SMF,Corporate,Corporate,0,0,4,A,C,0,No Deposit,,47.0,0,Swift-Smurf,42.0,0,0,"Rainboway, Smurfy Passage - 13",Smurfy Jungle
33765,Smurfy Mushotel,0,0,Blissful Beams,Frostmarch,9,1,0,2,1,0.0,0,BB,SMF,Smurfy Way,Smurfy Way,0,0,0,D,D,0,No Deposit,,,0,Swift-Smurf,57.0,0,0,"Frostmarch, Blissful Beams - 03",Smurfy Jungle
21963,Smurfy Mushotel,0,13,Smurfy Passage,Sunspark,26,21,0,1,1,0.0,0,BB,SMF,Corporate,TA/TO,1,0,2,A,A,0,No Deposit,,86.0,0,Swift-Smurf,65.0,0,0,"Sunspark, Smurfy Passage - 22",Smurfy Jungle
26672,Smurfy Mushotel,0,315,Smurfy Passage,Smurfly,31,25,4,10,2,0.0,0,BB,WSD,Gigglefree TA/TO,TA/TO,0,0,0,E,E,2,No Deposit,40.0,,0,Leaf,113.05,0,1,"Harvestember, Smurfy Passage - 08",Smurfy Jungle
100979,Village Mushotel,0,110,Smurfy Passage,Hearthglen,45,2,0,3,1,0.0,0,SC,SMF,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,85.87,0,1,"Hearthglen, Smurfy Passage - 05",Smurfy Jungle
5636,Smurfy Mushotel,1,49,Smurfy Passage,Rainboway,19,7,1,1,2,0.0,0,BB,SMF,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Swift-Smurf,65.0,0,0,"Sproutpril, Smurfy Passage - 19",Smurfy Jungle
10198,Smurfy Mushotel,1,69,Blissful Beams,Sparkleuary,8,19,2,3,1,0.0,0,BB,ITA,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Swift-Party,37.0,0,1,"Sparkleuary, Blissful Beams - 03",Smurfy Jungle
33056,Smurfy Mushotel,0,122,Blissful Beams,Sparkleuary,6,10,1,2,2,0.0,0,BB,WSD,Giggleline TA,TA/TO,0,0,0,E,E,0,No Deposit,241.0,,0,Swift-Smurf,42.81,0,1,"Sparkleuary, Blissful Beams - 13",Smurfy Jungle
47079,Village Mushotel,0,37,Smurfy Passage,Sparkleuary,6,6,1,1,2,0.0,0,BB,SMF,Giggleline TA,TA/TO,0,0,0,B,B,0,No Deposit,9.0,,0,Swift-Party,81.55,1,1,"Sparkleuary, Smurfy Passage - 08",Smurfy Jungle
94580,Village Mushotel,0,53,Smurfy Passage,Harvestember,32,6,0,1,2,0.0,0,BB,WSD,Giggleline TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Swift-Smurf,168.3,0,1,"Harvestember, Smurfy Passage - 07",Smurfy Jungle
33845,Smurfy Mushotel,0,6,Blissful Beams,Frostmarch,9,3,0,2,1,0.0,0,BB,SMF,Smurfy Way,Smurfy Way,0,0,0,F,F,0,No Deposit,250.0,,0,Swift-Smurf,87.0,1,0,"Frostmarch, Blissful Beams - 05",Smurfy Jungle
54724,Village Mushotel,1,101,Smurfy Passage,Smurfly,31,24,2,3,2,0.0,0,BB,SMF,Gigglefree TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,22.0,,0,Swift-Smurf,72.25,0,0,"Smurfly, Smurfy Passage - 15",Smurfy Jungle
106173,Village Mushotel,0,24,Blissful Beams,Sparkleuary,7,18,2,2,2,0.0,0,BB,WSD,Giggleline TA,TA/TO,0,0,0,D,D,0,No Deposit,79.0,,0,Swift-Smurf,76.16,0,0,"Sparkleuary, Blissful Beams - 22",Smurfy Jungle
115142,Village Mushotel,0,158,Blissful Beams,Sunspark,26,29,0,3,2,0.0,0,BB,USA,Giggleline TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Swift-Smurf,122.7,0,2,"Smurfly, Blissful Beams - 02",Smurfy Jungle
28294,Smurfy Mushotel,0,196,Smurfy Passage,Goldenleaf,39,21,2,5,2,0.0,0,BB,IRL,Giggleline TA,TA/TO,0,0,0,E,E,0,No Deposit,314.0,,0,Swift-Smurf,88.4,0,1,"Goldenleaf, Smurfy Passage - 28",Smurfy Jungle
22766,Smurfy Mushotel,0,1,Smurfy Passage,Sproutpril,15,4,1,0,2,0.0,0,BB,BEL,Giggleline TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Swift-Smurf,83.0,1,0,"Sproutpril, Smurfy Passage - 05",Smurfy Jungle
26506,Smurfy Mushotel,0,83,Smurfy Passage,Smurfly,31,25,3,5,2,0.0,0,BB,ITA,Squads,Corporate,0,0,0,A,A,0,No Deposit,307.0,,0,Swift-Party,153.0,1,0,"Harvestember, Smurfy Passage - 02",Smurfy Jungle
27800,Smurfy Mushotel,0,1,Smurfy Passage,Goldenleaf,37,8,0,3,2,0.0,0,BB,MRA,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Swift-Smurf,191.0,1,1,"Goldenleaf, Smurfy Passage - 11",Smurfy Jungle
96001,Village Mushotel,0,159,Smurfy Passage,Harvestember,35,26,0,1,2,0.0,0,SC,ITA,Giggleline TA,TA/TO,0,0,0,A,B,0,No Deposit,9.0,,0,Swift-Smurf,85.5,0,0,"Harvestember, Smurfy Passage - 27",Smurfy Jungle
7022,Smurfy Mushotel,1,281,Smurfy Passage,Smurfly,29,16,4,6,2,0.0,0,BB,SMF,Gigglefree TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,175.0,,0,Swift-Smurf,115.92,0,0,"Blossommonth, Smurfy Passage - 07",Smurfy Jungle
47874,Village Mushotel,1,49,Smurfy Passage,Frostmarch,11,7,1,2,2,0.0,0,BB,IRL,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,78.3,0,0,"Blossommonth, Smurfy Passage - 20",Smurfy Jungle
22261,Smurfy Mushotel,0,37,Smurfy Passage,Frostmarch,12,18,2,2,2,0.0,0,BB,MRA,Giggleline TA,TA/TO,0,0,0,D,D,1,No Deposit,240.0,,0,Swift-Smurf,58.0,0,2,"Frostmarch, Smurfy Passage - 22",Smurfy Jungle
115075,Village Mushotel,0,133,Blissful Beams,Sunspark,26,28,0,3,2,0.0,1,SC,NOR,Giggleline TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Swift-Party,99.0,0,1,"Smurfly, Blissful Beams - 01",Smurfy Jungle
1269,Smurfy Mushotel,0,54,Wisdom Whirlwind,Harvestember,34,22,2,4,2,0.0,0,HB,SMF,Smurfy Way,Smurfy Way,0,0,0,A,A,0,No Deposit,250.0,,0,Swift-Smurf,179.83,0,0,"Harvestember, Wisdom Whirlwind - 28",Smurfy Jungle
114641,Village Mushotel,0,6,Blissful Beams,Sunspark,25,23,0,2,2,0.0,0,SC,MCN,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,169.0,0,2,"Sunspark, Blissful Beams - 25",Smurfy Jungle
117765,Village Mushotel,0,6,Blissful Beams,Harvestember,32,7,1,1,3,0.0,0,BB,CHE,Giggleline TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Swift-Smurf,183.99,0,1,"Harvestember, Blissful Beams - 09",Smurfy Jungle
101518,Village Mushotel,0,25,Smurfy Passage,Hearthglen,46,11,0,2,2,0.0,0,BB,SMF,Complementary,Smurfy Way,0,0,0,A,A,0,No Deposit,,,0,Swift-Smurf,0.0,0,0,"Hearthglen, Smurfy Passage - 13",Smurfy Jungle
89327,Village Mushotel,0,1,Blissful Beams,Rainboway,22,30,0,1,1,0.0,0,BB,AUT,Cloudy Birds,Corporate,1,0,2,A,A,0,No Deposit,,153.0,0,Swift-Smurf,95.0,0,0,"Rainboway, Blissful Beams - 31",Smurfy Jungle
76801,Village Mushotel,0,0,Wisdom Whirlwind,Harvestember,33,11,0,1,1,0.0,0,BB,SMF,Smurfy Way,Smurfy Way,0,0,0,A,A,0,No Deposit,,,0,Swift-Smurf,67.0,0,0,"Harvestember, Wisdom Whirlwind - 12",Smurfy Jungle
104421,Village Mushotel,0,0,Blissful Beams,Blossommonth,2,12,0,1,2,0.0,0,BB,SMF,Smurfy Way,Smurfy Way,0,0,0,A,A,0,No Deposit,,163.0,0,Swift-Smurf,50.0,0,1,"Blossommonth, Blissful Beams - 13",Smurfy Jungle
4897,Smurfy Mushotel,1,31,Smurfy Passage,Sproutpril,15,7,0,3,2,0.0,0,HB,SMF,Squads,TA/TO,0,0,0,A,A,0,No Deposit,67.0,,0,Swift-Party,68.0,0,0,"Sproutpril, Smurfy Passage - 01",Smurfy Jungle
19814,Smurfy Mushotel,0,1,Smurfy Passage,Blossommonth,2,3,1,0,2,0.0,0,BB,SMF,Giggleline TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Swift-Smurf,48.0,0,1,"Blossommonth, Smurfy Passage - 04",Smurfy Jungle
28872,Smurfy Mushotel,0,0,Smurfy Passage,Frostwisp,42,10,1,1,2,0.0,0,BB,NLD,Giggleline TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Swift-Smurf,98.0,1,0,"Frostwisp, Smurfy Passage - 12",Smurfy Jungle
14264,Smurfy Mushotel,0,37,Smurfy Passage,Goldenleaf,40,25,2,0,1,0.0,0,BB,SMF,Smurfy Way,Corporate,0,1,6,A,A,3,No Deposit,,292.0,0,Swift-Smurf,65.0,0,0,"Goldenleaf, Smurfy Passage - 27",Smurfy Jungle
6481,Smurfy Mushotel,1,199,Smurfy Passage,Sunspark,25,12,2,3,2,0.0,0,HB,SMF,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Swift-Smurf,110.0,0,1,"Sparkleuary, Smurfy Passage - 22",Smurfy Jungle
118649,Village Mushotel,0,0,Blissful Beams,Harvestember,34,23,0,1,1,0.0,0,BB,USA,Gigglefree TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,98.0,,0,Swift-Party,115.0,0,0,"Harvestember, Blissful Beams - 24",Smurfy Jungle
97355,Village Mushotel,0,28,Smurfy Passage,Goldenleaf,38,13,0,2,2,2.0,0,BB,AUS,Giggleline TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Swift-Smurf,235.5,0,1,"Goldenleaf, Smurfy Passage - 15",Smurfy Jungle
27656,Smurfy Mushotel,0,211,Smurfy Passage,Goldenleaf,36,1,1,3,2,0.0,0,BB,NLD,Giggleline TA,TA/TO,0,0,0,D,E,0,No Deposit,240.0,,0,Swift-Smurf,100.0,0,2,"Goldenleaf, Smurfy Passage - 05",Smurfy Jungle
66726,Village Mushotel,1,227,Blissful Beams,Sproutpril,17,23,2,5,2,0.0,0,BB,ISR,Giggleline TA,TA/TO,0,0,0,D,D,2,No Deposit,9.0,,0,Swift-Smurf,130.5,0,2,"Frostwisp, Smurfy Passage - 06",Smurfy Jungle
110902,Village Mushotel,0,206,Blissful Beams,Rainboway,18,1,1,2,2,0.0,0,BB,BEL,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,117.0,0,0,"Rainboway, Blissful Beams - 04",Smurfy Jungle
92815,Village Mushotel,0,128,Smurfy Passage,Smurfly,28,8,2,3,2,0.0,0,SC,MCN,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,96.05,0,2,"Smurfly, Smurfy Passage - 13",Smurfy Jungle
9782,Smurfy Mushotel,1,168,Blissful Beams,Blossommonth,1,1,2,5,2,0.0,0,BB,WSD,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Swift-Smurf,42.69,0,0,"Smurfly, Smurfy Passage - 17",Smurfy Jungle
28647,Smurfy Mushotel,0,12,Smurfy Passage,Frostwisp,41,8,0,1,1,0.0,0,BB,SMF,Smurfy Way,Smurfy Way,0,0,0,F,G,0,No Deposit,250.0,,0,Swift-Smurf,120.0,0,0,"Frostwisp, Smurfy Passage - 09",Smurfy Jungle
12985,Smurfy Mushotel,1,17,Blissful Beams,Smurfly,30,26,2,4,1,0.0,0,HB,MRA,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Swift-Smurf,221.0,0,0,"Smurfly, Blissful Beams - 09",Smurfy Jungle
8543,Smurfy Mushotel,1,198,Smurfy Passage,Frostwisp,41,5,2,7,2,0.0,0,HB,MCN,Giggleline TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Swift-Smurf,107.6,0,0,"Sproutpril, Smurfy Passage - 11",Smurfy Jungle
48059,Village Mushotel,1,41,Smurfy Passage,Frostmarch,12,15,0,1,1,0.0,0,BB,CN,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,76.5,0,0,"Sparkleuary, Smurfy Passage - 04",Smurfy Jungle
88832,Village Mushotel,0,32,Smurfy Passage,Smurfly,28,8,0,2,2,0.0,0,SC,SMF,Giggleline TA,TA/TO,1,0,2,A,D,0,No Deposit,9.0,,0,Swift-Smurf,125.1,0,1,"Smurfly, Smurfy Passage - 10",Smurfy Jungle
16353,Smurfy Mushotel,0,83,Wisdom Whirlwind,Harvestember,34,17,3,6,2,0.0,0,HB,SMF,Smurfy Way,Smurfy Way,0,0,0,A,A,0,No Deposit,,,0,Swift-Party,150.6,0,1,"Harvestember, Wisdom Whirlwind - 26",Smurfy Jungle
96169,Village Mushotel,0,9,Smurfy Passage,Harvestember,35,25,2,3,1,2.0,0,HB,FRK,Giggleline TA,TA/TO,0,0,0,D,D,0,No Deposit,8.0,,0,Swift-Smurf,176.42,0,2,"Harvestember, Smurfy Passage - 30",Smurfy Jungle
21142,Smurfy Mushotel,0,5,Smurfy Passage,Sparkleuary,8,15,1,3,2,2.0,0,BB,WSD,Giggleline TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Swift-Smurf,93.0,0,0,"Sparkleuary, Smurfy Passage - 19",Smurfy Jungle
51196,Village Mushotel,1,81,Smurfy Passage,Rainboway,21,15,2,3,2,2.0,0,BB,MCN,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,135.15,0,0,"Sparkleuary, Smurfy Passage - 25",Smurfy Jungle
94603,Village Mushotel,0,138,Smurfy Passage,Harvestember,32,5,0,2,2,0.0,0,BB,FRK,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,109.8,0,1,"Harvestember, Smurfy Passage - 07",Smurfy Jungle
5110,Smurfy Mushotel,1,185,Smurfy Passage,Sproutpril,17,18,1,1,2,0.0,0,HB,SMF,Squads,TA/TO,0,0,0,A,A,0,No Deposit,298.0,,0,Swift-Party,86.0,0,0,"Frostmarch, Smurfy Passage - 18",Smurfy Jungle
29095,Smurfy Mushotel,0,188,Smurfy Passage,Frostwisp,43,16,2,2,2,0.0,0,BB,CN,Gigglefree TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,96.0,,0,Swift-Smurf,48.0,0,0,"Frostwisp, Smurfy Passage - 20",Smurfy Jungle
109446,Village Mushotel,0,29,Blissful Beams,Sproutpril,15,10,1,1,2,0.0,0,HB,MRA,Smurfy Way,Smurfy Way,0,0,0,A,A,1,No Deposit,14.0,,0,Swift-Smurf,175.0,0,1,"Sproutpril, Blissful Beams - 12",Smurfy Jungle
56317,Village Mushotel,0,250,Smurfy Passage,Goldenleaf,36,3,2,1,2,0.0,0,BB,CHE,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,99.3,0,1,"Goldenleaf, Smurfy Passage - 06",Smurfy Jungle
21742,Smurfy Mushotel,0,3,Smurfy Passage,Frostmarch,10,4,2,3,2,0.0,0,BB,MRA,Gigglefree TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,177.0,,0,Swift-Smurf,35.0,1,0,"Frostmarch, Smurfy Passage - 09",Smurfy Jungle
94646,Village Mushotel,0,1,Smurfy Passage,Harvestember,33,7,1,0,2,0.0,0,SC,NLD,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,98.0,0,1,"Harvestember, Smurfy Passage - 08",Smurfy Jungle
12017,Smurfy Mushotel,1,197,Blissful Beams,Sunspark,23,8,2,6,2,2.0,0,BB,IRL,Giggleline TA,TA/TO,0,0,0,G,G,2,No Deposit,240.0,,0,Swift-Smurf,180.0,0,0,"Sproutpril, Blissful Beams - 10",Smurfy Jungle
52977,Village Mushotel,1,135,Smurfy Passage,Sunspark,25,14,0,4,2,0.0,0,BB,SMF,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Swift-Smurf,92.28,0,1,"Rainboway, Smurfy Passage - 07",Smurfy Jungle
69418,Village Mushotel,1,236,Blissful Beams,Rainboway,22,30,0,3,2,0.0,0,BB,FRK,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,125.1,0,1,"Hearthglen, Smurfy Passage - 05",Smurfy Jungle
95131,Village Mushotel,0,213,Smurfy Passage,Harvestember,33,12,1,2,2,0.0,0,SC,BEL,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,94.5,0,1,"Harvestember, Smurfy Passage - 15",Smurfy Jungle
40836,Village Mushotel,0,124,Wisdom Whirlwind,Harvestember,32,8,2,1,1,0.0,0,HB,ITA,Gigglefree TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,,0,Swift-Party,36.25,0,0,"Harvestember, Wisdom Whirlwind - 11",Smurfy Jungle
27734,Smurfy Mushotel,0,3,Smurfy Passage,Goldenleaf,37,5,1,3,2,0.0,0,BB,SMF,Giggleline TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,,0,Swift-Smurf,168.5,1,1,"Goldenleaf, Smurfy Passage - 09",Smurfy Jungle
59290,Village Mushotel,1,11,Smurfy Passage,Frostwisp,44,26,0,2,1,0.0,0,BB,MCN,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,130.0,0,0,"Frostwisp, Smurfy Passage - 20",Smurfy Jungle
21040,Smurfy Mushotel,0,50,Smurfy Passage,Sparkleuary,8,14,2,0,2,0.0,0,BB,MCN,Smurfy Way,Smurfy Way,0,0,0,D,D,0,No Deposit,250.0,,0,Swift-Smurf,58.0,0,0,"Sparkleuary, Smurfy Passage - 16",Smurfy Jungle
110278,Village Mushotel,0,18,Blissful Beams,Sproutpril,17,23,2,0,2,0.0,0,SC,WSD,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Swift-Smurf,115.0,0,2,"Sproutpril, Blissful Beams - 25",Smurfy Jungle
69842,Village Mushotel,1,38,Blissful Beams,Sunspark,23,7,0,3,2,0.0,0,SC,CHN,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,131.4,0,0,"Rainboway, Blissful Beams - 14",Smurfy Jungle
106601,Village Mushotel,0,27,Blissful Beams,Sparkleuary,8,25,2,1,2,0.0,0,BB,MCN,Giggleline TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Swift-Smurf,118.0,0,0,"Sparkleuary, Blissful Beams - 28",Smurfy Jungle
20889,Smurfy Mushotel,0,17,Smurfy Passage,Sparkleuary,6,6,2,5,2,0.0,0,BB,MCN,Giggleline TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Swift-Smurf,84.0,1,1,"Sparkleuary, Smurfy Passage - 13",Smurfy Jungle
69246,Village Mushotel,1,14,Blissful Beams,Rainboway,22,28,2,1,3,0.0,0,BB,WSD,Giggleline TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Swift-Smurf,196.67,0,1,"Rainboway, Blissful Beams - 15",Smurfy Jungle
16865,Smurfy Mushotel,0,222,Wisdom Whirlwind,Goldenleaf,38,14,1,1,2,0.0,0,HB,FRK,Squads,TA/TO,0,0,0,A,E,0,No Deposit,68.0,,0,Swift-Party,80.0,0,0,"Goldenleaf, Wisdom Whirlwind - 16",Smurfy Jungle
89942,Village Mushotel,0,16,Smurfy Passage,Rainboway,23,29,1,0,2,0.0,0,BB,CHN,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,111.0,0,1,"Rainboway, Smurfy Passage - 30",Smurfy Jungle
98296,Village Mushotel,0,32,Smurfy Passage,Goldenleaf,40,25,2,1,2,0.0,0,SC,IRL,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,99.0,0,1,"Goldenleaf, Smurfy Passage - 28",Smurfy Jungle
20861,Smurfy Mushotel,0,50,Smurfy Passage,Sparkleuary,6,6,2,4,2,0.0,0,HB,SMF,Smurfy Way,Smurfy Way,0,0,0,A,A,0,No Deposit,,,0,Swift-Smurf,68.17,1,0,"Sparkleuary, Smurfy Passage - 12",Smurfy Jungle
99537,Village Mushotel,0,77,Smurfy Passage,Frostwisp,42,10,1,3,2,0.0,0,BB,FRK,Gigglefree TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,83.0,,0,Swift-Smurf,99.96,0,0,"Frostwisp, Smurfy Passage - 14",Smurfy Jungle
39844,Smurfy Mushotel,0,268,Blissful Beams,Harvestember,34,20,4,6,2,2.0,0,HB,POL,Smurfy Way,Smurfy Way,0,0,0,G,G,1,No Deposit,250.0,,0,Swift-Smurf,275.4,0,2,"Harvestember, Blissful Beams - 30",Smurfy Jungle
62836,Village Mushotel,1,28,Blissful Beams,Blossommonth,4,23,1,1,3,0.0,0,BB,CHN,Giggleline TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Swift-Smurf,147.5,0,0,"Merrysnow, Smurfy Passage - 29",Smurfy Jungle
117120,Village Mushotel,0,32,Blissful Beams,Smurfly,30,28,0,2,2,0.0,0,SC,FRK,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,140.0,0,1,"Smurfly, Blissful Beams - 30",Smurfy Jungle
93381,Village Mushotel,0,41,Smurfy Passage,Smurfly,30,19,0,2,2,0.0,1,HB,MRA,Giggleline TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,,0,Swift-Smurf,161.1,1,2,"Smurfly, Smurfy Passage - 21",Smurfy Jungle
113729,Village Mushotel,0,241,Blissful Beams,Sunspark,23,9,0,2,2,0.0,0,BB,WSD,Gigglefree TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,132.0,,0,Swift-Smurf,89.1,0,1,"Sunspark, Blissful Beams - 11",Smurfy Jungle
50797,Village Mushotel,1,10,Smurfy Passage,Rainboway,20,8,2,1,2,0.0,0,BB,ITA,Giggleline TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Swift-Smurf,126.0,0,0,"Rainboway, Smurfy Passage - 02",Smurfy Jungle
90939,Village Mushotel,0,18,Smurfy Passage,Sunspark,25,12,2,0,2,1.0,0,BB,BRA,Giggleline TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Swift-Smurf,129.0,0,0,"Sunspark, Smurfy Passage - 14",Smurfy Jungle
109895,Village Mushotel,0,146,Blissful Beams,Sproutpril,16,16,2,1,2,0.0,0,BB,MEX,Gigglefree TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,138.0,,0,Swift-Smurf,99.0,0,0,"Sproutpril, Blissful Beams - 19",Smurfy Jungle
58523,Village Mushotel,1,37,Smurfy Passage,Frostwisp,42,13,0,3,1,0.0,0,BB,SMF,Gigglefree TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,56.0,,0,Swift-Party,95.0,0,0,"Goldenleaf, Smurfy Passage - 06",Smurfy Jungle
