,mushotel_type,is_canceled,booking_lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,weekend_stays,weekday_stays,wisymurfs,smurflings,number_of_babies,meal_type,smurfland,market_segment,booking_channel,smurfy_smurf,number_of_previous_cancellations,previous_bookings_not_canceled,requested_mushroom_type,allocated_mushroom_type,booking_changes,deposit_type,agent,moberry,days_in_waiting_list,customer_type,average_daily_rate,smurfberry_spaces_required,number_of_special_requests,smurvation_status_date,mushotel_location
7283,ENSIA >>> ESI,0,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
7284,"Wach Raid, mrigale l challenge? ;)",0,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
7285,"Wach Raid, mrigale l challenge? ;)",0,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
7286,ENSIA >>> ESI,1,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
7287,ENSIA >>> ESI,1,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
7288,"Wach Raid, mrigale l challenge? ;)",0,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
7289,AIFest23,0,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
7290,AIFest23,0,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
7291,"Wach Raid, mrigale l challenge? ;)",0,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
7292,ENSIA >>> ESI,0,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
7293,ENSIA >>> ESI,1,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
7294,AIFest23,0,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
7295,"Wach Raid, mrigale l challenge? ;)",1,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
7296,"Wach Raid, mrigale l challenge? ;)",0,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
7297,ENSIA >>> ESI,0,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
7298,ENSIA >>> ESI,0,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
7299,"Wach Raid, mrigale l challenge? ;)",1,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
7300,ENSIA >>> ESI,0,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
7301,AIFest23,0,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
7302,ENSIA >>> ESI,1,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
7303,"Wach Raid, mrigale l challenge? ;)",0,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
7304,"Wach Raid, mrigale l challenge? ;)",0,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
7305,"Wach Raid, mrigale l challenge? ;)",1,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
7306,AIFest23,0,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
7307,ENSIA >>> ESI,1,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
7308,"Wach Raid, mrigale l challenge? ;)",0,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
7309,ENSIA >>> ESI,0,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
7310,AIFest23,0,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
7311,ENSIA >>> ESI,0,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
7312,ENSIA >>> ESI,1,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
7313,AIFest23,1,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
7314,ENSIA >>> ESI,1,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
7315,AIFest23,0,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
7316,"Wach Raid, mrigale l challenge? ;)",0,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
7317,"Wach Raid, mrigale l challenge? ;)",1,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
7318,"Wach Raid, mrigale l challenge? ;)",0,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
7319,AIFest23,1,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
7320,AIFest23,0,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
7321,"Wach Raid, mrigale l challenge? ;)",0,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
7322,ENSIA >>> ESI,0,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
7323,ENSIA >>> ESI,0,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
7324,ENSIA >>> ESI,1,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
7325,ENSIA >>> ESI,0,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
7326,ENSIA >>> ESI,1,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
7327,ENSIA >>> ESI,0,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
7328,ENSIA >>> ESI,0,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
7329,"Wach Raid, mrigale l challenge? ;)",0,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
7330,AIFest23,0,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
7331,AIFest23,1,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
7332,"Wach Raid, mrigale l challenge? ;)",0,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
7333,AIFest23,0,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
7334,ENSIA >>> ESI,0,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
7335,ENSIA >>> ESI,1,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
7336,ENSIA >>> ESI,1,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
7337,AIFest23,1,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
7338,AIFest23,1,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
7339,ENSIA >>> ESI,1,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
7340,ENSIA >>> ESI,0,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
7341,AIFest23,0,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
7342,"Wach Raid, mrigale l challenge? ;)",1,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
7343,"Wach Raid, mrigale l challenge? ;)",0,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
7344,AIFest23,1,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
7345,ENSIA >>> ESI,1,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
7346,ENSIA >>> ESI,0,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
7347,ENSIA >>> ESI,1,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
7348,AIFest23,1,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
7349,ENSIA >>> ESI,0,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
7350,"Wach Raid, mrigale l challenge? ;)",0,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
7351,ENSIA >>> ESI,0,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
7352,AIFest23,1,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
7353,ENSIA >>> ESI,1,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
7354,"Wach Raid, mrigale l challenge? ;)",0,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
7355,ENSIA >>> ESI,1,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
7356,"Wach Raid, mrigale l challenge? ;)",1,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
7357,"Wach Raid, mrigale l challenge? ;)",1,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
7358,ENSIA >>> ESI,0,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
7359,"Wach Raid, mrigale l challenge? ;)",1,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
7360,ENSIA >>> ESI,0,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
7361,"Wach Raid, mrigale l challenge? ;)",0,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
7362,ENSIA >>> ESI,0,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
7363,ENSIA >>> ESI,1,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
7364,ENSIA >>> ESI,0,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
7365,"Wach Raid, mrigale l challenge? ;)",0,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
7366,ENSIA >>> ESI,1,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
7367,ENSIA >>> ESI,1,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
7368,"Wach Raid, mrigale l challenge? ;)",0,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
7369,AIFest23,0,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
7370,"Wach Raid, mrigale l challenge? ;)",0,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
7371,"Wach Raid, mrigale l challenge? ;)",1,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
7372,"Wach Raid, mrigale l challenge? ;)",0,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
7373,"Wach Raid, mrigale l challenge? ;)",1,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
7374,ENSIA >>> ESI,0,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
7375,ENSIA >>> ESI,0,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
7376,"Wach Raid, mrigale l challenge? ;)",0,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
7377,ENSIA >>> ESI,0,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
7378,ENSIA >>> ESI,0,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
7379,"Wach Raid, mrigale l challenge? ;)",0,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
7380,AIFest23,0,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
7381,AIFest23,1,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
7382,ENSIA >>> ESI,0,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
7383,ENSIA >>> ESI,1,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
7384,"Wach Raid, mrigale l challenge? ;)",0,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
7385,ENSIA >>> ESI,1,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
7386,AIFest23,1,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
7387,"Wach Raid, mrigale l challenge? ;)",0,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
7388,"Wach Raid, mrigale l challenge? ;)",0,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
7389,ENSIA >>> ESI,1,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
7390,AIFest23,1,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
7391,"Wach Raid, mrigale l challenge? ;)",1,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
7392,ENSIA >>> ESI,0,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
7393,AIFest23,0,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
7394,ENSIA >>> ESI,0,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
7395,AIFest23,1,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
7396,"Wach Raid, mrigale l challenge? ;)",0,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
7397,ENSIA >>> ESI,0,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
7398,ENSIA >>> ESI,1,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
7399,ENSIA >>> ESI,1,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
7400,ENSIA >>> ESI,0,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
7401,ENSIA >>> ESI,1,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
7402,"Wach Raid, mrigale l challenge? ;)",1,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
7403,AIFest23,0,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
7404,"Wach Raid, mrigale l challenge? ;)",0,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
7405,AIFest23,1,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
7406,ENSIA >>> ESI,0,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
7407,AIFest23,0,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
7408,"Wach Raid, mrigale l challenge? ;)",0,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
7409,ENSIA >>> ESI,0,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
7410,ENSIA >>> ESI,0,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
7411,ENSIA >>> ESI,1,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
7412,"Wach Raid, mrigale l challenge? ;)",0,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
7413,AIFest23,1,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
7414,AIFest23,1,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
7415,ENSIA >>> ESI,0,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
7416,AIFest23,1,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
7417,"Wach Raid, mrigale l challenge? ;)",1,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
7418,"Wach Raid, mrigale l challenge? ;)",0,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
7419,"Wach Raid, mrigale l challenge? ;)",0,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
7420,ENSIA >>> ESI,1,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
7421,ENSIA >>> ESI,1,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
7422,AIFest23,1,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
7423,"Wach Raid, mrigale l challenge? ;)",1,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
7424,ENSIA >>> ESI,0,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
7425,"Wach Raid, mrigale l challenge? ;)",0,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,l7ouma
7426,"Wach Raid, mrigale l challenge? ;)",1,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
7427,ENSIA >>> ESI,1,1,Wisdom Whirlwind,IntelliGenius THE BEST,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
7428,ENSIA >>> ESI,0,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy GDSC
7429,"Wach Raid, mrigale l challenge? ;)",0,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
7430,"Wach Raid, mrigale l challenge? ;)",0,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
7431,ENSIA >>> ESI,1,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
7432,"Wach Raid, mrigale l challenge? ;)",0,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
7433,AIFest23,1,1,Wisdom Whirlwind,Merrysnow,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
7434,AIFest23,0,1,Wisdom Whirlwind,Larbi Rak tatrichi,54,1,,,,,,,,,,,,,,,,,,,,Smurfy murfy,,,,,Smurfy challenge yo yo yo
