id,satisfied,evaluation,projects,work_hours,total_time_spent,had_accident,still_working,got_promoted,department,salary_range
8848,0.79,0.44,"  Penalizing System,  AiFest23  ",236,3,0,0,0,IT,medium
8849,0.67,0.71,"  Penalizing System,Smurfs,AiFest23",190,3,1,0,0,support,medium
8850,,0.54,"Drug Design,  Penalizing System,SecCamp ,AiFest23",167,3,0,0,0,IT,medium
8851,0.94,0.7,"  Drug Design  ,Smurfs  , SecCamp ,Raid Dorms Cook,WebCamp",147,2,0,0,0,support,medium
8852,0.41,0.46,"Drug Design,Farmy",151,3,0,1,0,product_mng,low
8853,0.8,0.99,"Raid Dorms Cook,Penalizing System,WebCamp",248,3,1,0,0,sales,medium
8854,0.98,0.75,"Smurfs,  Drug Design  ,Penalizing System,AiFest23,Salah lFrog",188,2,0,0,0,sales,low
8855,0.16,0.51,"Smurfs,AiFest23,Salah lFrog",262,6,0,0,0,sales,low
8856,0.11,0.84,"Penalizing System,AiFest23,Drug Design,WebCamp,Smurfs  , SecCamp ",251,4,0,1,0,technical,medium
8857,0.86,0.79,"Drug Design,Smurfs  , SecCamp ",242,2,0,0,0,support,low
8858,0.17,0.9,"WebCamp,SecCamp ,Salah lFrog,AiFest23,Farmy,  AiFest23  ",217,6,1,0,0,marketing,medium
8859,0.66,0.76,"WebCamp,AiFest23,Smurfs  ",170,3,0,0,0,technical,low
8860,0.72,0.7," SecCamp ,  Drug Design  ,  AiFest23  ,  Penalizing System",172,3,0,0,0,IT,medium
8861,0.4,0.5,"WebCamp,Raid Dorms Cook",135,3,0,1,0,sales,medium
8862,,0.47,"SecCamp ,WebCamp",135,3,0,1,0,RandD,medium
8863,0.84,0.87,"Salah lFrog,Raid Dorms Cook, SecCamp ,Drug Design",246,6,0,1,0,hr,low
8864,0.48,0.67,"  Drug Design  ,Drug Design,Penalizing System",183,2,0,0,0,technical,low
8865,0.11,0.83,"Smurfs  ,SecCamp ,Raid Dorms Cook,WebCamp,AiFest23,Smurfs",306,4,0,1,0,support,low
8866,0.58,0.58,"  Penalizing System,Smurfs,Drug Design",122,3,0,0,0,management,high
8867,0.37,0.69,"Salah lFrog,SecCamp ",146,3,0,0,0,support,medium
8868,0.75,0.78,"  Penalizing System,WebCamp",259,3,0,0,0,product_mng,low
8869,0.85,0.84,"Farmy,Raid Dorms Cook, SecCamp ,  AiFest23  ,Salah lFrog",272,6,0,1,0,technical,medium
8870,0.62,0.91,"AiFest23,  AiFest23  ,Smurfs",269,8,0,0,0,support,medium
8871,0.81,0.95," SecCamp ,Smurfs  ,Smurfs,Drug Design,  AiFest23  ",266,5,0,1,0,technical,medium
8872,,0.92,"SecCamp ,Drug Design,Farmy,Penalizing System",255,5,0,1,0,accounting,low
8873,0.41,0.46,"  Penalizing System,Smurfs",128,3,0,1,0,accounting,low
8874,0.67,0.4,"WebCamp,SecCamp ,Farmy,  AiFest23  ",274,3,0,0,0,sales,low
8875,0.32,0.77," SecCamp ,AiFest23,Smurfs,Raid Dorms Cook,WebCamp,  AiFest23  ",112,4,0,0,0,IT,medium
8876,0.78,0.6,"Salah lFrog,  Penalizing System,Farmy,AiFest23",206,3,0,0,0,sales,medium
8877,0.74,0.84,"SecCamp ,WebCamp,Drug Design,  Penalizing System,Salah lFrog",249,5,0,1,0,product_mng,medium
8878,0.68,0.83,"  Penalizing System,Penalizing System,Smurfs",133,3,0,0,0,hr,low
8879,0..31,0.98,"  Drug Design  ,Raid Dorms Cook,Farmy,Drug Design, SecCamp ",232,5,0,0,0,marketing,low
8880,0.83,0.8,"  Drug Design  ,  Penalizing System,Drug Design,SecCamp ",149,3,0,0,0,management,low
8881,,0.77,"Penalizing System,Smurfs  ",271,2,0,0,0,technical,low
8882,0.17,0.77,"Salah lFrog,WebCamp,Penalizing System,Raid Dorms Cook",151,6,0,0,0,technical,low
8883,0.29,0.85,"Smurfs,SecCamp ",248,6,1,0,0,support,low
8884,0.45,0.88,"AiFest23,Salah lFrog,Smurfs  ,  Penalizing System,Smurfs",268,3,1,0,0,support,medium
8885,0.09,0.94,"WebCamp,SecCamp ,  Drug Design  ,  AiFest23  ,Smurfs  ,Salah lFrog",266,4,0,1,0,sales,medium
8886,0.73,0.77,"Raid Dorms Cook,WebCamp,Smurfs  ",230,2,0,0,0,sales,low
8887,0.77,0.8,"  Penalizing System,Farmy,  AiFest23  ",207,3,0,0,0,sales,low
8888,0.85,0.54,"Penalizing System,Farmy,  AiFest23  ,SecCamp ",174,2,0,0,0,hr,medium
8889,0.73,0.91,"Raid Dorms Cook,SecCamp ,  AiFest23  ",238,2,0,0,0,technical,medium
8890,0.14,0.76,"Drug Design,  Penalizing System,Raid Dorms Cook,  Drug Design  ",142,10,0,0,0,management,high
8891,0.55,0.99,"SecCamp ,  Penalizing System,Smurfs,Penalizing System",248,3,0,0,0,IT,low
8892,0.51,0.91,"AiFest23,Smurfs,Smurfs  ,  Drug Design  ",194,2,0,0,0,technical,medium
8893,0.37,0.9,"Penalizing System,WebCamp,Smurfs",229,6,0,0,0,RandD,medium
8894,0.67,0.66,"  Penalizing System,Salah lFrog,Farmy",151,3,0,0,0,technical,low
8895,0.81,1.0,"Smurfs,  Penalizing System,AiFest23,  Drug Design  ,Raid Dorms Cook",235,5,0,1,0,accounting,low
8896,0.41,0.5,"  AiFest23  ,Penalizing System",128,3,0,1,0,management,low
8897,0.12,0.6,"  Penalizing System, SecCamp ",194,4,0,0,0,technical,medium
8898,0.89,0.79,"AiFest23,WebCamp",208,3,1,0,0,support,medium
8899,0.41,0.52,"SecCamp ,Drug Design",159,3,0,1,0,sales,low
8900,,0.43,"AiFest23, SecCamp ,Salah lFrog,WebCamp,SecCamp ,Smurfs  ",283,2,0,0,0,technical,low
8901,0.7,0.88,"  AiFest23  ,Salah lFrog,  Drug Design  ,Smurfs",191,3,1,0,0,support,low
8902,0.79,0.65,"  AiFest23  , SecCamp ,Smurfs  ,  Drug Design  ,Penalizing System",228,3,0,0,1,technical,medium
8903,0.54,0.74,"Penalizing System,  AiFest23  ,Raid Dorms Cook, SecCamp ",164,2,0,1,0,sales,low
8904,0.79,0.76,"  Penalizing System,AiFest23,WebCamp",160,3,0,0,0,sales,low
8905,0.1,0.94,"Farmy, SecCamp ,Penalizing System,Salah lFrog,Drug Design,AiFest23",287,4,0,1,0,technical,medium
8906,0.51,0.59,"Drug Design,Farmy,SecCamp ,AiFest23",169,3,0,0,0,technical,low
8907,,0.59,"WebCamp,  Penalizing System,AiFest23",137,2,0,0,0,sales,medium
8908,0.9,0.98," SecCamp ,Farmy,  Penalizing System,  AiFest23  ",264,6,0,1,0,product_mng,medium
8909,0.55,0.4,"WebCamp,Drug Design,Penalizing System",158,3,0,0,0,hr,low
8910,0.64,0.42,"  Drug Design  ,Drug Design,Smurfs,  AiFest23  ,Raid Dorms Cook",283,5,0,0,0,marketing,low
8911,0.64,0.67,"AiFest23,SecCamp ,Raid Dorms Cook",165,3,0,0,0,sales,low
8912,0.83,0.9,"WebCamp,  Drug Design  ,AiFest23",179,2,1,0,0,product_mng,low
8913,0.55,0.65,"SecCamp ,Raid Dorms Cook,  Drug Design  ,Drug Design,Farmy",138,2,0,0,0,technical,medium
8914,0.63,0.88,"AiFest23,WebCamp,Salah lFrog,Drug Design,Penalizing System",260,3,0,0,0,marketing,medium
8915,,0.68,"AiFest23,  AiFest23  , SecCamp ,  Drug Design  ,Farmy",190,2,0,0,0,sales,medium
8916,,0.46,"  Drug Design  ,Salah lFrog,Smurfs,AiFest23,Raid Dorms Cook,Penalizing System",145,3,0,0,0,accounting,low
8917,0....78,0.51,"AiFest23,  AiFest23  ,Smurfs  ",172,3,0,0,0,technical,medium
8918,0.5,0.59,"Smurfs,AiFest23, SecCamp ,Drug Design",157,2,0,0,0,technical,low
8919,0.18,0.54,"Salah lFrog,WebCamp,  Penalizing System,  Drug Design  ",145,5,0,0,0,RandD,low
8920,0.94,0.79,"  Drug Design  ,SecCamp ,Smurfs  ",256,3,0,0,0,marketing,low
8921,0.82,0.59,"Smurfs,AiFest23,Penalizing System,Salah lFrog,Farmy",170,3,0,0,0,product_mng,low
8922,0.77,0.98,"  Drug Design  ,Farmy,Raid Dorms Cook,  Penalizing System,Drug Design",259,6,0,1,0,product_mng,low
8923,1.3257147401085745,0.48,"SecCamp ,WebCamp",161,3,0,1,0,IT,low
8924,,0.59,"  Penalizing System,WebCamp,  Drug Design  ",207,7,0,0,1,management,medium
8925,,0.74,"Smurfs,SecCamp ,  Drug Design  ",209,3,0,0,0,accounting,medium
8926,0.98,0.91,"Farmy,  Penalizing System,SecCamp ",188,4,0,0,0,accounting,medium
8927,0.75,0.53,"Farmy, SecCamp ,Smurfs  ,SecCamp ,  AiFest23  ",235,3,0,0,0,sales,medium
8928,0.1,0.92,"  Penalizing System,Smurfs,WebCamp, SecCamp ,  Drug Design  ,Raid Dorms Cook,SecCamp ",307,4,0,1,0,support,low
8929,0..11,0.81,"Drug Design,Smurfs,WebCamp,  Drug Design  ,Salah lFrog,Smurfs  ",266,4,1,1,0,sales,medium
8930,0.72,0.95,"Penalizing System,  Penalizing System,Smurfs,Salah lFrog",216,3,0,0,0,sales,low
8931,0.88,0.9,"  Drug Design  ,Penalizing System",233,3,0,0,0,support,low
8932,0.8,0.87,"Penalizing System,Raid Dorms Cook, SecCamp ,  Drug Design  ,Salah lFrog",251,3,0,0,0,sales,medium
8933,0..16,0.65,"Farmy,  AiFest23  ,Raid Dorms Cook,Smurfs",277,5,0,1,0,accounting,medium
8934,,0.58,"Drug Design,Farmy,  Penalizing System",192,2,0,0,0,IT,low
8935,0....53,0.81,"WebCamp,Farmy,Drug Design",275,2,0,0,0,technical,low
8936,0.86,0.57,"  Drug Design  ,Smurfs  ,  Penalizing System,Smurfs",183,3,0,0,0,sales,low
8937,0.9,1.0,"Smurfs  ,Salah lFrog, SecCamp ,AiFest23,  Penalizing System",232,5,0,1,0,technical,medium
8938,0.74,0.85,"Raid Dorms Cook, SecCamp ,Smurfs  ,WebCamp,Salah lFrog",135,2,0,0,0,support,low
8939,0.76,0.59,"Penalizing System,WebCamp,SecCamp ",201,6,1,0,0,IT,medium
8940,,0.49,"  Penalizing System,Smurfs  ,AiFest23",198,4,0,0,0,technical,medium
8941,0.96,0.74,"  Penalizing System,Farmy,AiFest23,Drug Design,  Drug Design  ",160,5,1,0,0,support,low
8942,0.21,0.99,"AiFest23,SecCamp ,Raid Dorms Cook,Penalizing System,Drug Design,Smurfs  ",165,4,1,0,0,RandD,low
8943,0.71,0.53,"  AiFest23  ,Smurfs,AiFest23,SecCamp ",196,2,1,0,0,sales,low
8944,0.45,0.43,"AiFest23,Drug Design,  AiFest23  ,Farmy",253,4,0,0,0,support,medium
8945,0.11,0.85,"Farmy,Raid Dorms Cook,SecCamp ,Smurfs, SecCamp ,Salah lFrog",305,4,0,1,0,accounting,medium
8946,0.78,0.77,"Smurfs,Drug Design,  Drug Design  ",149,4,1,0,0,support,medium
8947,0.73,0.94,"AiFest23,  AiFest23  ,Farmy,Drug Design",213,3,1,0,0,marketing,medium
8948,0.1,0.79,"Salah lFrog,Penalizing System,WebCamp,SecCamp ,  Penalizing System,Smurfs",274,4,0,1,0,sales,low
8949,0.75,0.84,"WebCamp,  Drug Design  ,Farmy,Salah lFrog,Penalizing System",222,3,1,0,0,IT,medium
8950,0.42,0.46,"  Penalizing System,Penalizing System,Smurfs  ",128,2,1,0,0,RandD,low
8951,0.1,0.84,"Smurfs,  Penalizing System,SecCamp , SecCamp ,AiFest23,Penalizing System",293,5,0,1,0,marketing,medium
8952,0.15,0.97,"Farmy,Smurfs  ,SecCamp ",198,5,0,0,0,management,medium
8953,0.1,0.87,"Salah lFrog,WebCamp,AiFest23,  AiFest23  , SecCamp ,  Penalizing System",286,4,0,1,0,IT,medium
8954,0.71,0.78,"WebCamp, SecCamp ,Smurfs,  Drug Design  ",227,2,0,0,0,support,low
8955,0.64,0.89,"Drug Design,WebCamp,Farmy,  Drug Design  ",146,3,0,0,0,technical,low
8956,,0.52,"Farmy, SecCamp ,  Drug Design  ,Penalizing System,Salah lFrog",140,3,0,0,0,support,low
8957,0.1,0.87,"AiFest23,  AiFest23  ,Raid Dorms Cook,Penalizing System,Smurfs  , SecCamp ,WebCamp",251,5,0,1,0,technical,low
8958,0.78,0.59," SecCamp ,SecCamp ,Drug Design,Smurfs  ",180,3,0,0,0,sales,low
8959,,0.69,"SecCamp ,Penalizing System,Farmy",212,8,0,0,0,product_mng,low
8960,,0.48,"  Penalizing System,Smurfs  ,Farmy",134,3,0,0,0,product_mng,low
8961,0.74,0.69,"Raid Dorms Cook,  AiFest23  ,AiFest23",230,2,0,0,0,support,medium
8962,0.84,0.64,"  Drug Design  ,Salah lFrog,Smurfs  ,Penalizing System",267,4,0,0,0,sales,low
8963,0.57,0.93,"SecCamp ,Smurfs",204,10,0,0,0,accounting,low
8964,0.72,0.84," SecCamp ,Smurfs  ",173,2,1,0,0,management,high
8965,0.36,0.52,"Penalizing System,Drug Design",157,3,0,1,0,technical,low
8966,0.6,0.49,"Farmy, SecCamp ,  Penalizing System,Smurfs,Raid Dorms Cook",259,4,0,0,0,technical,low
8967,0.21,0.5,"WebCamp,Smurfs  ,Raid Dorms Cook,  AiFest23  ,  Penalizing System",255,5,0,0,0,technical,medium
8968,0.55,0.93,"Farmy,Smurfs  ,Penalizing System, SecCamp ",251,4,1,0,0,RandD,low
8969,0.54,0.53," SecCamp ,WebCamp,Farmy",184,3,0,0,0,sales,low
8970,,0.58,"Farmy,  AiFest23  ,Raid Dorms Cook,WebCamp",149,3,0,0,1,marketing,medium
8971,0.73,1.0," SecCamp ,Smurfs  ,Farmy,AiFest23,  AiFest23  ",253,6,0,1,0,support,low
8972,0.66,0.48,"AiFest23,Raid Dorms Cook,WebCamp",203,4,1,0,0,management,low
8973,0.8,0.79,"Smurfs,Drug Design, SecCamp ,  Drug Design  ,Penalizing System",240,4,0,0,0,IT,medium
8974,0.51,0.99,"Penalizing System,Smurfs,Salah lFrog",233,4,0,0,0,IT,low
8975,,0.59," SecCamp ,Smurfs  ,  Drug Design  ",237,4,1,0,0,product_mng,low
8976,0.66,0.61,"  Penalizing System,AiFest23,WebCamp",260,3,0,0,0,IT,low
8977,0.59,0.93,"AiFest23,Farmy, SecCamp ,Raid Dorms Cook,SecCamp ",172,2,0,0,0,technical,medium
8978,0.61,0.59,"Penalizing System,  Drug Design  , SecCamp ",237,2,0,0,0,technical,high
8979,0.74,0.64,"Raid Dorms Cook,  Penalizing System,Smurfs,Penalizing System",147,5,0,0,0,technical,medium
8980,0.09,0.82,"Smurfs,  Penalizing System,Penalizing System,AiFest23,  Drug Design  , SecCamp ",257,4,0,1,0,accounting,medium
8981,0.47,0.6,"AiFest23,  Penalizing System,Smurfs,Salah lFrog",263,5,0,0,0,RandD,low
8982,0.84,0.75,"WebCamp, SecCamp ,  Drug Design  ,Farmy",135,3,0,0,1,RandD,medium
8983,0.91,0.53,"WebCamp,Raid Dorms Cook,  AiFest23  ",273,6,0,0,0,management,low
8984,0.09,0.85,"Raid Dorms Cook,  AiFest23  ,Salah lFrog,AiFest23,Farmy",281,4,0,1,0,support,medium
8985,,0.84,"  Penalizing System,Smurfs  ,SecCamp ,Salah lFrog,WebCamp,  AiFest23  ,Raid Dorms Cook",264,4,0,1,0,technical,medium
8986,0.89,0.92,"WebCamp,Farmy,  Penalizing System,SecCamp ,Smurfs  ",242,5,0,1,0,sales,low
8987,0.16,0.76,"Drug Design,  AiFest23  ,  Drug Design  , SecCamp ,Raid Dorms Cook,AiFest23",210,5,0,0,0,sales,medium
8988,0....83,0.7,"Farmy,SecCamp ,Smurfs,  AiFest23  ,Salah lFrog",154,3,0,0,0,technical,medium
8989,0.85,0.84,"Drug Design,Raid Dorms Cook,Smurfs,SecCamp ,  AiFest23  ",179,3,0,0,0,sales,low
8990,0.73,0.84,"WebCamp,  Drug Design  , SecCamp ",216,8,0,0,0,management,medium
8991,0.09,0.8,"WebCamp,SecCamp ,Drug Design,Smurfs  , SecCamp ,Smurfs",304,5,0,1,0,technical,medium
8992,0.09,0.85,"Penalizing System,SecCamp ,  Penalizing System,Smurfs,AiFest23,WebCamp",289,4,0,1,0,hr,high
8993,0.64,0.81,"SecCamp ,Smurfs  ",226,2,0,0,0,IT,medium
8994,0.81,0.85,"WebCamp,  Penalizing System,AiFest23,Farmy",134,10,1,0,0,management,medium
8995,0.7,0.86,"SecCamp ,AiFest23,Smurfs",141,2,1,0,0,sales,medium
8996,0.82,0.59,"Drug Design, SecCamp ,Raid Dorms Cook",249,3,0,0,0,IT,medium
8997,0.94,0.88,"Salah lFrog,AiFest23,WebCamp,Smurfs  ",262,2,0,0,0,sales,medium
8998,0.6,0.83,"  Penalizing System,  AiFest23  , SecCamp ,Raid Dorms Cook",216,2,1,0,0,hr,low
8999,0.42,0.56,"  AiFest23  ,Smurfs  ",137,3,0,1,0,marketing,low
9000,,0.54,"  Penalizing System,Raid Dorms Cook",139,3,0,1,0,marketing,low
9001,0.97,0.83,"SecCamp ,Farmy,Smurfs",238,2,0,0,0,support,medium
9002,0.09,0.84," SecCamp ,Smurfs  ,Drug Design,  Drug Design  ,Smurfs,SecCamp ,Raid Dorms Cook",307,4,0,1,0,IT,medium
9003,0.22,0.91,"Raid Dorms Cook,Farmy,AiFest23, SecCamp ,Smurfs  ,Penalizing System",222,8,0,0,0,technical,low
9004,0.9,0.67,"Drug Design,WebCamp",229,4,0,0,0,sales,low
9005,0.63,0.74,"  AiFest23  ,WebCamp,  Penalizing System,Penalizing System",155,2,0,0,0,sales,medium
9006,0.56,0.71,"Smurfs,Smurfs  ,Salah lFrog,  AiFest23  ",296,2,0,1,0,IT,medium
9007,0.64,0.56,"Salah lFrog,Raid Dorms Cook,  AiFest23  ",257,6,0,0,0,marketing,medium
9008,,0.39,"SecCamp ,  Drug Design  ,AiFest23,Smurfs  ,Penalizing System",158,4,1,0,0,product_mng,medium
9009,0.68,0.41,"  Drug Design  ,SecCamp ,Farmy",106,6,0,0,0,sales,low
9010,0.57,0.61,"SecCamp ,WebCamp",189,2,1,0,0,technical,high
9011,0.58,0.6,"WebCamp,  AiFest23  ,AiFest23,Penalizing System",147,3,0,0,0,technical,medium
9012,0.1,0.97,"  Drug Design  , SecCamp ,Drug Design,Penalizing System,SecCamp ,AiFest23",280,4,0,1,0,sales,low
9013,0.73,0.77,"Smurfs  ,Drug Design,Smurfs",233,3,0,0,0,sales,medium
9014,0.92,0.98,"WebCamp,SecCamp ,Smurfs,  Drug Design  ",161,3,0,0,0,technical,medium
9015,0.92,0.76,"Raid Dorms Cook,  AiFest23  ,  Drug Design  ",171,2,0,0,0,sales,medium
9016,0.97,0.63,"WebCamp,Salah lFrog,Drug Design,  Drug Design  ,  AiFest23  ",163,3,0,0,0,technical,low
9017,0.81,0.9,"AiFest23,  Penalizing System,Farmy,Smurfs",270,10,0,0,0,accounting,medium
9018,,0.86,"AiFest23,Smurfs  ,WebCamp,Raid Dorms Cook,SecCamp ,  Penalizing System",254,4,0,1,0,sales,medium
9019,0.11,0.85,"  AiFest23  ,  Penalizing System,AiFest23,Farmy,SecCamp ,Smurfs  ",305,4,0,1,0,accounting,medium
9020,,0.84,"Smurfs  ,  Drug Design  ,Smurfs",194,2,0,0,0,IT,medium
9021,0.6,0.73,"Farmy,Penalizing System,AiFest23",140,5,1,0,0,hr,low
9022,1.3883379921119785,0.8,"  Drug Design  ,  AiFest23  ,WebCamp,Raid Dorms Cook",198,6,0,0,0,marketing,medium
9023,,0.6,"SecCamp ,Raid Dorms Cook,  Drug Design  ",140,4,0,0,0,sales,low
9024,0.52,0.85,"  Drug Design  ,  AiFest23  ,Raid Dorms Cook,Smurfs  ,Drug Design",173,2,0,0,0,support,high
9025,0.79,0.67," SecCamp ,  Drug Design  ,AiFest23",264,2,0,0,0,RandD,medium
9026,0.72,0.57,"Raid Dorms Cook,  Drug Design  ,Penalizing System, SecCamp ",224,4,0,0,0,RandD,medium
9027,,0.55,"  AiFest23  ,Smurfs,Farmy,Smurfs  ,Salah lFrog",168,4,0,0,0,management,low
9028,0.51,0.96,"Smurfs  ,Drug Design,  Drug Design  ,Penalizing System",204,3,1,0,0,sales,medium
9029,0..16,0.96,"Raid Dorms Cook,SecCamp ,AiFest23,  Drug Design  , SecCamp ",137,5,1,0,0,technical,low
9030,0.49,0.77," SecCamp ,  Drug Design  ,Penalizing System,Farmy",218,2,0,0,0,technical,low
9031,0.16,0.99,"WebCamp, SecCamp ,AiFest23",213,6,1,0,1,RandD,medium
9032,0.71,0.88,"  Drug Design  ,Drug Design,Penalizing System",158,3,0,0,0,accounting,medium
9033,0.66,0.57,"WebCamp,Salah lFrog,Smurfs",169,4,1,0,0,marketing,medium
9034,1.0,0.49,"Penalizing System,WebCamp,Raid Dorms Cook",106,4,0,0,0,support,low
9035,0.43,0.53,"Penalizing System,Farmy",147,3,0,1,0,sales,medium
9036,,0.83,"Smurfs  ,Salah lFrog, SecCamp ,  Penalizing System",227,5,0,1,0,accounting,low
9037,0.85,0.64,"Smurfs,Raid Dorms Cook,Farmy,  Drug Design  ",162,3,0,0,0,support,medium
9038,0.59,0.65,"  AiFest23  ,Smurfs  ,  Drug Design  ,Drug Design,WebCamp",161,2,0,0,0,support,medium
9039,,0.83,"Farmy,  Drug Design  ,Salah lFrog",172,2,0,0,0,sales,medium
9040,0.11,0.78,"  Drug Design  ,AiFest23,Drug Design,Raid Dorms Cook,  Penalizing System, SecCamp ",281,4,0,1,0,technical,low
9041,,0.69,"Penalizing System,Smurfs",172,3,0,0,0,technical,medium
9042,0.81,0.76,"Raid Dorms Cook,AiFest23,Smurfs,Farmy,Penalizing System",134,2,0,0,0,technical,low
9043,0.4,0.46,"Penalizing System,Raid Dorms Cook",132,3,0,1,0,technical,low
9044,0.66,0.58,"Penalizing System,SecCamp ,Farmy",157,2,0,0,0,support,medium
9045,0.41,0.51,"Raid Dorms Cook,  Penalizing System",156,3,0,1,0,technical,medium
9046,0.65,0.59,"Penalizing System,Salah lFrog,Raid Dorms Cook, SecCamp ",192,3,0,0,0,technical,low
9047,0.83,0.82,"  AiFest23  ,Smurfs,WebCamp,Raid Dorms Cook,  Drug Design  ",273,4,0,0,0,sales,low
9048,0.74,0.78,"Drug Design,  Drug Design  ,  Penalizing System, SecCamp ",194,8,0,0,0,sales,medium
9049,,0.63,"Penalizing System,WebCamp,Salah lFrog,Raid Dorms Cook,  Penalizing System,Smurfs",286,7,0,0,1,sales,medium
9050,,0.83,"Smurfs,Smurfs  ,WebCamp",133,3,0,0,0,sales,low
9051,0.88,0.88,"Drug Design,  Penalizing System,SecCamp ,AiFest23,Raid Dorms Cook",232,5,1,1,0,accounting,medium
9052,0.62,0.99," SecCamp ,WebCamp,  Penalizing System,Salah lFrog",171,3,0,0,0,RandD,medium
9053,0.52,0.62,"Drug Design,  Penalizing System,SecCamp ",275,2,0,0,0,IT,high
9054,0.22,0.7,"Raid Dorms Cook,SecCamp ,AiFest23,WebCamp",159,5,0,0,0,management,low
9055,0.48,0.89,"Penalizing System, SecCamp ,WebCamp",224,3,0,0,0,sales,low
9056,0.72,0.8,"AiFest23,Drug Design,Salah lFrog",222,3,0,0,0,IT,medium
9057,0.9,0.58,"AiFest23,Salah lFrog,  AiFest23  ",244,8,0,0,0,sales,low
9058,0.38,0.49,"Drug Design,  Drug Design  ",132,3,0,1,0,support,low
9059,0.61,0.71,"  Penalizing System,Penalizing System,AiFest23",216,4,0,0,0,management,medium
9060,0.54,0.53,"Salah lFrog,Smurfs,Smurfs  ,Drug Design",183,3,0,0,0,IT,low
9061,0.71,0.76,"Penalizing System,  Drug Design  ,WebCamp,Salah lFrog",148,8,0,0,0,accounting,medium
9062,0.87,0.68,"Smurfs  ,SecCamp ,Raid Dorms Cook,Farmy,  AiFest23  ",187,3,0,0,0,sales,low
9063,0.36,0.95,"  AiFest23  ,Farmy,Smurfs,  Penalizing System,Drug Design,Salah lFrog",276,2,0,0,0,support,low
9064,0.9,0.74,"Drug Design,Raid Dorms Cook,Farmy,Smurfs  ",218,2,1,0,0,sales,medium
9065,0.18,0.81,"Farmy,WebCamp,SecCamp ,Smurfs  ",147,4,0,0,0,marketing,low
9066,0.7,0.74,"  Drug Design  ,Penalizing System,Smurfs  ,Smurfs, SecCamp ,  Penalizing System",136,3,0,1,0,IT,low
9067,0.64,0.81,"Farmy,Smurfs  ,Smurfs",209,3,0,0,0,management,low
9068,0.28,0.66,"Drug Design,Farmy,Raid Dorms Cook",184,2,0,0,0,marketing,low
9069,0.75,0.86,"SecCamp ,Raid Dorms Cook,Drug Design,Penalizing System,  AiFest23  ",260,5,0,1,0,IT,low
9070,0.28,0.59,"WebCamp,  Drug Design  ,Penalizing System, SecCamp ,SecCamp ,Drug Design",281,3,0,0,0,product_mng,medium
9071,0.5,0.48,"Penalizing System,  AiFest23  ,SecCamp ,WebCamp",130,10,0,0,0,sales,high
9072,0.88,0.92,"  AiFest23  ,Penalizing System,Raid Dorms Cook",179,3,0,0,0,RandD,low
9073,0.91,0.81,"  Penalizing System,SecCamp ,Smurfs,Salah lFrog",135,2,0,0,0,marketing,low
9074,0.79,0.89,"Penalizing System,Drug Design,  AiFest23  ,Salah lFrog,Smurfs  ",239,5,0,1,0,sales,low
9075,0.54,0.77,"  Penalizing System,Raid Dorms Cook,Smurfs,Drug Design",271,3,0,0,0,support,medium
9076,0.68,0.85,"Smurfs  , SecCamp ,Smurfs,Drug Design",203,2,0,0,0,technical,low
9077,0.18,0.73,"SecCamp ,Drug Design,Penalizing System,Salah lFrog,  Drug Design  ,Raid Dorms Cook",231,4,0,0,0,sales,low
9078,0.1,0.86,"Smurfs,AiFest23,Drug Design,  Drug Design  ,Smurfs  ,  AiFest23  ",278,4,0,1,0,technical,high
9079,0.1,0.92,"AiFest23,  Drug Design  ,Smurfs,Smurfs  ,WebCamp, SecCamp ,Penalizing System",253,4,1,1,0,support,low
9080,0.86,0.74,"WebCamp,AiFest23",178,3,0,0,0,management,medium
9081,0.6,0.73,"Drug Design,Smurfs  ,WebCamp, SecCamp ,Raid Dorms Cook",241,3,0,0,0,sales,high
9082,0.55,0.69,"Farmy, SecCamp ,Smurfs  ,Drug Design",220,3,1,0,0,management,high
9083,0.87,0.87,"WebCamp,Raid Dorms Cook,  AiFest23  ,SecCamp ,  Drug Design  ",207,2,0,0,0,sales,high
9084,0.41,0.48,"AiFest23,Farmy",136,3,0,1,0,marketing,medium
9085,0.49,0.54,"AiFest23,  Penalizing System,  Drug Design  ,Drug Design",215,4,0,0,0,IT,medium
9086,0..45,0.48,"Penalizing System,  Penalizing System",136,3,0,1,0,product_mng,medium
9087,,0.64,"Farmy,Smurfs  ,  Penalizing System,Drug Design,Penalizing System",241,3,1,0,0,support,medium
9088,0.61,0.85,"Penalizing System,Drug Design,Farmy,Smurfs,WebCamp",230,3,0,0,0,support,low
9089,0.56,0.75,"AiFest23,Smurfs  ,Raid Dorms Cook,  Drug Design  ",141,3,0,0,0,sales,low
9090,0.91,0.89,"AiFest23,WebCamp,Drug Design,Raid Dorms Cook",247,5,0,1,0,hr,low
9091,0.37,0.54,"  Penalizing System,  AiFest23  ",157,3,0,1,0,support,low
9092,0.36,0.4,"SecCamp ,  AiFest23  ,Smurfs",160,3,0,0,0,accounting,medium
9093,0.57,0.87,"Drug Design,Penalizing System,WebCamp,Raid Dorms Cook",171,2,0,0,0,support,medium
9094,0.09,0.83,"AiFest23,Farmy,WebCamp,Salah lFrog,SecCamp ,Penalizing System",255,4,0,1,0,sales,low
9095,,0.77,"Drug Design,  Drug Design  ,Smurfs",233,2,0,0,0,sales,high
